formula,material_id,functional,band_gap,gap_AO,max_metallic_valence,HOMO_energy,range_metallic_valence,avg_metallic_valence,max_Density_(g/mL),range_Number_of_unfilled_d_valence_electrons,avg_Density_(g/mL),dev_Mulliken_EN,max_Mulliken_EN,frac p valence electrons,avg_outer_shell_electrons,max_number_of_valence_electrons,max_families,mode_heat_atomization(kJ/mol),avg p valence electrons,frac d valence electrons,avg_number_of_valence_electrons,LUMO_energy,dev_Pauling_Electronegativity,avg_heat_atomization(kJ/mol),avg_Number_of_unfilled_d_valence_electrons,mode_Mendeleev_Number,max_gilmor_number_of_valence_electron,max_l_quantum_number,max_1st_ionization_potential_(kJ/mol),avg_heat_of_vaporization_(kJ/mol)_,max ionic char,min_specific_heat_(J/g_K)_,avg_l_quantum_number,avg_Mulliken_EN,range_1st_ionization_potential_(kJ/mol),dev_gilmor_number_of_valence_electron,max_heat_of_vaporization_(kJ/mol)_,range_number_of_valence_electrons,range_valence_p,avg_Nonmetal,mode_outer_shell_electrons,range_families,avg_Melting_point_(K),range_gilmor_number_of_valence_electron,range_l_quantum_number,dev_Mendeleev_Number,range_MB_electonegativity,mode_Pauling_Electronegativity,avg_Metal,max_Atomic_Number,range_group,dev_Period,dev_Cohesive_energy,dev_Boiling_Point_(K),dev_Atomic_Number,frac s valence electrons,mode_metallic_valence,mode_number_of_valence_electrons,mode_crystal_radius,dev_group,avg_crystal_radius,dev_Nonmetal,mode_Miracle_Radius_[pm],max_Melting_point_(K),avg_families,range_Period,min_Allred-Rockow_electronegativity,min_number_of_valence_electrons,max_thermal_conductivity_(W/(m_K))_,dev_number_of_valence_electrons,range_Gordy_electonegativity,avg_Atomic_Weight,dev_Metal,band center,avg_Miracle_Radius_[pm],avg_Gordy_electonegativity,dev_polarizability(A^3),min_Cohesive_energy,avg_MB_electonegativity,min_gilmor_number_of_valence_electron,range_outer_shell_electrons,min_Boiling_Point_(K),mode_group,min_Density_(g/mL),min_Mulliken_EN,min_Miracle_Radius_[pm],avg_valence_s,dev_l_quantum_number,max_group,dev_ionic_radius,range_Atomic_Radius,min_MB_electonegativity,min_l_quantum_number,avg_gilmor_number_of_valence_electron,dev_Number_of_unfilled_s_valence_electrons,min_crystal_radius,max_crystal_radius,range_ionic_radius,mode_Density_(g/mL),mode_heat_of_vaporization_(kJ/mol)_,min_1st_ionization_potential_(kJ/mol),max_ionic_radius,min_outer_shell_electrons,mode_thermal_conductivity_(W/(m_K))_,mode_Number_of_unfilled_f_valence_electrons,min_Number_of_unfilled_f_valence_electrons,mode_l_quantum_number,max_Nonmetal,avg_specific_heat_(J/g_K)_,min_thermal_conductivity_(W/(m_K))_,max_specific_heat_(J/g_K)_,mode_Atomic_Radius,avg_Mendeleev_Number,avg_heat_of_fusion_(kJ/mol)_,min_heat_of_fusion_(kJ/mol)_,max_Miracle_Radius_[pm],dev_Number_of_unfilled_p_valence_electrons,dev_Atomic_Radius,avg_Zunger_radii_sum,min_Gordy_electonegativity,dev_crystal_radius,min_Atomic_Weight,min_Metal,mode_Number_of_unfilled_s_valence_electrons,min_Nonmetal,dev_Miracle_Radius_[pm],avg_group,range_Metal,min_ionic_radius,avg_Covalent_Radius,range_Nonmetal,max_Number_of_unfilled_p_valence_electrons,min_valence_d,dev_heat_of_fusion_(kJ/mol)_,range_crystal_radius,dev_Metalliod,range_Zunger_radii_sum,range_Miracle_Radius_[pm],mode_Number_of_unfilled_d_valence_electrons,dev_outer_shell_electrons,a_site_radius,b_site_radius,x_site_radius,Tolerance_factor,Octahedral_factor,spacegroup_num,crystal_system_int,n_symmetry_ops,density,vpa,packing fraction,max packing efficiency,GII
TmBeO3,mp-972395,GGA Static,0.0,0.0,3.0,-0.28312,3.0,1.0,9.32,0.0,2.234858,1.6991999999999998,7.54,0.34285714285714286,4.3999999999999995,6.0,7.0,249.0,2.4,0.0,4.6,-0.28312,0.9743999999999999,260.6,10.0,87.0,6.0,3.0,1314.0,98.72594000000001,0.6985119805232709,0.16,1.2000000000000002,6.1240000000000006,717.0,1.6800000000000002,292.4,4.0,4.0,0.6,6.0,5.0,706.7100000000002,4.0,3.0,16.8,2.12,3.44,0.4,69.0,14.0,1.2799999999999998,0.24000000000000005,1268.64,19.84,0.2857142857142857,0.0,6.0,1.21,6.48,1.012,0.48,64.0,1818.15,5.2,4.0,1.09,2.0,200.0,1.6800000000000002,4.5761,45.188918,0.48,5.823356816465914,95.80000000000001,6.94684,6.337680000000001,2.42,2.522,2.0,4.0,90.15,16.0,0.00143,3.1,64.0,2.0,0.7200000000000002,16.0,0.384,1.7400000000000002,1.2,0.0,4.6,0.0,0.41,1.21,1.15,0.00143,3.4099,597.0,1.75,2.0,0.02674,14.0,1.0,1.0,1.0,0.9480000000000001,0.02674,1.82,0.48,73.0,5.091554,0.22259,175.0,1.9200000000000002,0.5712000000000002,1.2150000000000003,3.7942,0.2408,9.01218,0.0,0.0,0.0,38.16,10.6,1.0,0.6,0.9300000000000002,1.0,6.0,0.0,5.8427568,0.8,0.0,3.1350000000000002,111.0,10.0,1.9200000000000002,0.88,0.45,1.35,0.8760267344700005,0.3333333333333333,221,1,48,8.481347443843857,8.847410742488064,0.6784511918987575,0.4469195102224147,0.0
TiZnO3,mp-1343137,GGA Static,0.0,0.11565599999999998,4.44,-0.338381,4.44,1.6880000000000002,7.13,10.0,2.334858,1.7231999999999998,7.54,0.35294117647058826,4.3999999999999995,12.0,7.0,249.0,2.4,0.35294117647058826,6.8,-0.222725,0.8855999999999999,269.6,7.6,87.0,6.0,2.0,1314.0,109.30594,0.5944454949366794,0.39,1.4,6.104,655.0,2.16,421.0,8.0,4.0,0.6,6.0,3.0,558.0300000000001,5.0,1.0,14.880000000000003,1.88,3.44,0.4,30.0,12.0,0.96,0.8152,1094.1599999999999,8.64,0.29411764705882354,0.0,6.0,1.21,3.84,1.024,0.48,64.0,1933.15,5.800000000000001,2.0,1.38,4.0,116.0,2.08,5.234400000000001,32.253640000000004,0.48,5.867371309910648,94.80000000000001,6.39966,4.6593599999999995,1.35,2.6519999999999997,1.0,4.0,90.15,16.0,0.00143,3.45,64.0,2.0,0.48,16.0,0.372,1.28,1.44,1.0,4.199999999999999,0.0,0.74,1.21,0.7999999999999999,0.00143,3.4099,659.0,1.4,2.0,0.02674,14.0,14.0,1.0,1.0,0.7340000000000001,0.02674,0.92,0.48,74.6,4.687954,0.22259,142.0,1.9200000000000002,0.5327999999999999,1.171,3.1359,0.22319999999999998,15.9994,0.0,0.0,0.0,36.96000000000001,12.8,1.0,0.6,0.972,1.0,6.0,0.0,5.3584368,0.47,0.0,2.115,78.0,10.0,1.9200000000000002,0.6,0.605,1.36,0.7053075272903985,0.44485294117647056,62,5,16,5.205046390831423,10.290095027031668,0.4764653972648162,0.400370286029645,0.13505501293766004
ZnOsO3,mp-1016836,GGA Static,0.0,0.0,5.78,-0.296791,5.78,2.0440000000000005,22.6,10.0,5.946858000000001,1.3752,7.54,0.23076923076923075,4.3999999999999995,12.0,7.0,249.0,2.4,0.3076923076923077,7.6,-0.296791,0.7272,333.80000000000007,6.8,87.0,6.0,2.0,1314.0,174.30594000000002,0.5511313621135028,0.13,1.4,6.394,475.0,1.52,746.0,6.0,4.0,0.6,6.0,3.0,835.0300000000001,5.0,1.0,11.52,1.88,3.44,0.4,76.0,8.0,1.44,1.8776000000000002,1581.04,21.6,0.1923076923076923,0.0,6.0,1.21,2.88,1.028,0.48,64.0,3318.15,5.800000000000001,4.0,1.59,6.0,116.0,1.92,4.6188,60.72364,0.48,6.29338040719954,93.4,7.21918,3.19536,1.35,2.65,1.0,4.0,90.15,16.0,0.00143,4.45,64.0,2.0,0.48,16.0,0.3480000000000001,1.37,1.44,1.0,4.8,0.0,0.74,1.21,0.7500000000000001,0.00143,3.4099,839.0,1.35,2.0,0.02674,14.0,0.0,1.0,1.0,0.656,0.02674,0.92,0.48,77.4,7.957954000000001,0.22259,140.0,1.9200000000000002,0.5544,1.185,3.7515,0.21839999999999998,15.9994,0.0,0.0,0.0,35.28,13.6,1.0,0.6,0.956,1.0,6.0,0.0,9.536818400000001,0.47,0.0,2.185,76.0,10.0,1.9200000000000002,0.74,0.63,1.35,0.7463904912524668,0.4666666666666666,221,1,16,8.520269131757985,11.835340541019834,0.37553803805975944,0.4469195102224146,0.6572269427987162
CsPbI3,mp-1120768,GGA Static,1.6363999999999999,0.12607299999999996,2.44,-0.267904,2.44,0.688,11.4,10.0,5.612,1.7855999999999999,6.76,0.2125,5.2,7.0,8.0,107.0,3.4,0.5,5.2,-0.141831,0.6384000000000001,119.2,2.0,96.0,7.0,1.0,1008.0,61.5392,0.5828147870350189,0.13,0.8,5.272,632.0,2.16,177.7,6.0,5.0,0.6,7.0,7.0,412.42999999999995,6.0,1.0,27.92,1.9899999999999998,2.66,0.4,82.0,16.0,0.4800000000000001,0.31888,489.84000000000003,9.120000000000001,0.1125,0.0,7.0,2.06,4.880000000000001,1.896,0.48,64.0,600.65,6.0,1.0,0.659,1.0,35.9,2.16,1.4992999999999999,144.163768,0.48,4.82625513035797,101.80000000000001,5.393739999999999,17.328000000000003,0.804,2.194,1.0,6.0,457.15,17.0,1.87,2.18,64.0,1.8,0.31999999999999995,17.0,0.3840000000000001,1.83,0.77,0.0,5.2,0.32000000000000006,1.49,2.06,1.2000000000000002,4.93,20.752,376.0,2.6,1.0,0.449,14.0,0.0,1.0,1.0,0.2024,0.449,0.24,1.15,74.8,6.0725999999999996,2.092,179.0,1.92,0.5544,2.231,4.4326,0.19680000000000003,126.90447,0.0,0.0,0.0,43.68000000000001,13.2,1.0,1.4,1.542,1.0,6.0,0.0,2.10168,0.5700000000000001,0.0,2.7249999999999996,115.0,0.0,2.16,1.74,1.19,2.2,0.8218291203171083,0.5409090909090909,62,5,16,4.746507355780989,50.4348899972348,0.5255620547073973,0.4053928815856808,0.3853863264543875
YbSnO3,mp-1187515,r2SCAN Static,1.7074999999999996,0.0,4.0,-0.286408,4.0,1.2000000000000002,7.31,10.0,2.856858,1.8432,7.54,0.2916666666666667,4.3999999999999995,6.0,7.0,249.0,2.8,0.20833333333333334,5.0,-0.286408,0.9168,240.20000000000002,8.0,87.0,6.0,3.0,1314.0,86.98594,0.7456133690005962,0.15,1.4,6.004,711.0,1.2000000000000002,295.8,3.0,4.0,0.6,6.0,4.0,352.31000000000006,3.0,2.0,14.8,2.2199999999999998,3.44,0.4,70.0,13.0,1.6800000000000002,0.3679999999999998,919.6800000000001,24.96,0.20833333333333334,0.0,6.0,1.21,4.0,1.0899999999999999,0.48,64.0,1092.15,5.800000000000001,4.0,1.09,3.0,66.6,1.2000000000000002,3.7777000000000003,67.94963999999999,0.48,5.722631861480062,107.4,7.140879999999999,6.50736,1.6,2.588,3.0,4.0,90.15,16.0,0.00143,3.1,64.0,2.0,0.6399999999999999,16.0,0.48,1.7400000000000002,1.1,1.0,5.0,0.0,0.69,1.21,1.15,0.00143,3.4099,603.0,1.75,2.0,0.02674,14.0,0.0,1.0,1.0,0.6274000000000001,0.02674,0.92,0.48,76.0,3.0713540000000004,0.22259,190.0,1.44,0.6504000000000001,1.3729999999999998,4.5926,0.16000000000000006,15.9994,0.0,0.0,0.0,52.08,13.0,1.0,0.6,1.032,1.0,6.0,0.0,3.4185168,0.52,0.0,3.125,126.0,10.0,1.9200000000000002,1.02,0.69,1.4,0.8187552203212656,0.4928571428571428,221,1,96,8.367230592657299,13.485110836800207,0.5626009982954887,0.44691951022241466,0.4571985311863433
EuWO3,mp-1184400,GGA+U Static,0.0,0.0,5.78,-0.232773,5.78,1.556,19.3,4.0,4.908858,1.8192,7.54,0.2553191489361702,4.3999999999999995,6.0,7.0,249.0,2.4,0.0851063829787234,5.4,-0.232773,0.7968000000000001,354.8,9.2,87.0,6.0,3.0,1314.0,195.54594,0.7147530549426948,0.13,1.6,6.024,767.0,1.2000000000000002,824.0,3.0,4.0,0.6,6.0,4.0,988.5100000000001,3.0,2.0,23.520000000000003,2.17,3.44,0.4,74.0,13.0,1.9200000000000002,2.0704000000000002,1813.1999999999998,29.04,0.2127659574468085,0.0,6.0,1.21,5.52,1.1360000000000001,0.48,64.0,3683.15,5.6000000000000005,4.0,1.09,3.0,174.0,0.9599999999999999,3.3702000000000005,76.76064,0.48,5.664774358923129,104.6,7.37902,8.931359999999998,1.86,2.58,3.0,4.0,90.15,16.0,0.00143,3.1,64.0,2.0,0.72,16.0,0.48000000000000004,1.83,1.15,1.0,5.0,0.0,0.74,1.31,1.25,0.00143,3.4099,547.0,1.85,2.0,0.02674,14.0,0.0,1.0,1.0,0.6140000000000001,0.02674,0.92,0.48,67.39999999999999,9.055554,0.22259,196.0,1.9200000000000002,0.7872,1.6139999999999999,5.0001,0.15839999999999993,15.9994,0.0,0.0,0.0,48.72,11.4,1.0,0.6,1.1,1.0,6.0,0.0,10.5995568,0.5700000000000001,0.0,3.475,132.0,10.0,1.9200000000000002,0.947,1.35,1.4,0.6034834965253916,0.9642857142857144,221,1,48,9.246005437491526,13.785813822976817,0.5736647838269595,0.4469195102224147,0.8552640376451832
BaCoO3,mp-1076782,GGA+U Static,0.0,0.0,5.78,-0.322368,5.78,1.556,8.9,7.0,2.4808580000000005,2.0112,7.54,0.41379310344827586,4.3999999999999995,9.0,7.0,249.0,2.4,0.24137931034482757,5.8,-0.322368,0.9863999999999999,270.4,8.6,87.0,6.0,2.0,1314.0,105.74594,0.8032113561415081,0.204,1.0,5.864,811.0,1.44,376.5,7.0,4.0,0.6,6.0,5.0,586.11,4.0,2.0,25.680000000000003,2.2399999999999998,3.44,0.4,56.0,14.0,1.44,0.624,1170.2400000000002,16.08,0.3448275862068966,0.0,6.0,1.21,5.04,1.1320000000000001,0.48,64.0,1768.15,5.4,4.0,0.881,2.0,100.0,1.5200000000000002,4.8727,48.85168,0.48,5.47143800592749,108.0,6.615679999999999,11.913680000000001,1.9,2.5519999999999996,2.0,4.0,90.15,16.0,0.00143,2.4,64.0,2.0,0.4,16.0,0.552,2.05,1.08,0.0,4.8,0.0,0.54,1.49,1.5499999999999998,0.00143,3.4099,503.0,2.15,2.0,0.02674,14.0,14.0,1.0,1.0,0.6768000000000001,0.02674,0.92,0.48,65.6,4.921554,0.22259,223.0,1.9200000000000002,0.7416,1.3634,3.4976,0.2367999999999999,15.9994,0.0,0.0,0.0,52.8,11.8,1.0,0.6,1.086,1.0,6.0,0.0,5.6387568,0.95,0.0,2.9370000000000003,159.0,10.0,1.9200000000000002,1.61,0.53,1.4,1.1027934773945636,0.3785714285714286,221,1,48,6.425811841154252,12.62410471503431,0.8658055337455004,0.4469195102224146,0.6324978171937498
TcSnO3,mp-1187400,GGA Static,0.0,0.0,5.78,-0.270262,5.78,1.9560000000000002,11.5,10.0,3.7628580000000005,1.6272,7.54,0.358974358974359,4.3999999999999995,7.0,7.0,249.0,2.8,0.38461538461538464,5.8,-0.270262,0.7247999999999999,345.20000000000005,7.0,87.0,6.0,2.0,1314.0,193.20594,0.4472779356966061,0.21,1.2000000000000002,6.184,612.0,0.7200000000000002,660.0,3.0,4.0,0.6,6.0,3.0,622.9100000000001,2.0,1.0,10.320000000000002,1.44,3.44,0.4,50.0,9.0,1.44,1.312,1803.12,18.48,0.25641025641025644,0.0,6.0,1.21,2.7199999999999998,1.022,0.48,64.0,2445.15,6.0,3.0,1.51,4.0,66.6,0.7200000000000002,4.7607,52.923080000000006,0.48,5.890462192104385,96.6,6.6626199999999995,4.20336,2.62,2.804,4.0,4.0,90.15,16.0,0.00143,4.0,64.0,2.0,0.3200000000000001,16.0,0.384,1.35,1.88,1.0,5.3999999999999995,0.0,0.69,1.21,0.85,0.00143,3.4099,702.0,1.45,2.0,0.02674,14.0,14.0,1.0,1.0,0.6394000000000001,0.02674,0.92,0.48,78.8,6.339354000000001,0.22259,155.0,1.44,0.5568,1.185,3.6096,0.22559999999999997,15.9994,0.0,0.0,0.0,39.12,13.8,1.0,0.6,1.032,1.0,6.0,0.0,7.3401168000000006,0.52,0.0,2.185,91.0,10.0,1.9200000000000002,1.45,0.645,1.35,0.9924305700863822,0.47777777777777775,221,1,96,6.9502112446103474,12.648775483028707,0.40779253810732347,0.4469195102224146,0.1407726217307659
LiAlO3,mp-1185313,GGA Static,0.0,0.0,3.0,-0.338381,3.0,0.8,2.7,0.0,0.6494580000000001,2.1216,7.54,0.5909090909090908,4.3999999999999995,6.0,7.0,249.0,2.6,0.0,4.3999999999999995,-0.338381,1.0295999999999998,246.8,10.0,87.0,6.0,1.0,1314.0,89.90994,0.7797297329475583,0.9,0.8,5.772,794.0,1.9200000000000002,293.4,5.0,4.0,0.6,6.0,6.0,310.21000000000004,5.0,1.0,26.400000000000002,2.42,3.44,0.4,13.0,15.0,0.3200000000000001,0.3784000000000001,1002.0000000000001,2.0,0.40909090909090906,0.0,6.0,1.21,4.5600000000000005,1.012,0.48,64.0,933.15,5.4,1.0,0.912,1.0,237.0,1.9200000000000002,5.148,16.3841478,0.48,5.288914861089641,97.0,6.37138,7.44336,1.63,2.5,1.0,5.0,90.15,16.0,0.00143,3.01,64.0,1.8,0.31999999999999995,16.0,0.36,1.19,0.9,0.0,4.3999999999999995,0.32000000000000006,0.53,1.21,0.85,0.00143,3.4099,520.0,1.45,1.0,0.02674,14.0,14.0,1.0,1.0,1.4520000000000002,0.02674,3.6,0.48,67.0,2.891554,0.22259,152.0,1.6800000000000002,0.4536,0.936,3.2223,0.23759999999999998,6.941,0.0,0.0,0.0,39.6,12.4,1.0,0.6,0.942,1.0,6.0,0.0,3.2027568,0.6799999999999999,0.0,1.21,88.0,10.0,1.9200000000000002,0.76,0.535,1.35,0.7915094473759232,0.3962962962962963,221,1,48,2.6656680571473133,10.206266052920261,0.46374682644532084,0.4469195102224146,0.0
CsPbO3,mp-1185545,GGA Static,0.0,0.0,2.44,-0.338381,2.44,0.688,11.4,10.0,2.6548580000000004,2.16,7.54,0.2978723404255319,4.6,6.0,7.0,249.0,2.8,0.2127659574468085,4.6,-0.338381,1.0128,204.4,8.0,87.0,6.0,1.0,1314.0,51.13394,0.8272007909708047,0.13,0.8,5.74,938.0,1.6800000000000002,177.7,5.0,4.0,0.6,6.0,6.0,213.29,5.0,1.0,25.760000000000005,2.55,3.44,0.4,82.0,15.0,1.9200000000000002,0.5774400000000002,666.0,29.04,0.19148936170212766,0.0,6.0,1.21,4.640000000000001,1.3860000000000001,0.48,64.0,600.65,5.4,4.0,0.659,1.0,35.9,1.6800000000000002,3.9377000000000004,77.62072599999999,0.48,5.154939249676939,126.0,6.85678,18.337680000000002,0.804,2.53,1.0,5.0,90.15,16.0,0.00143,2.18,64.0,1.8,0.31999999999999995,16.0,0.768,2.5,0.77,0.0,4.6,0.32000000000000006,1.21,1.81,2.0,0.00143,3.4099,376.0,2.6,1.0,0.02674,14.0,0.0,1.0,1.0,0.6260000000000001,0.02674,0.92,0.48,69.39999999999999,1.511754,0.22259,264.0,1.44,0.8544,1.5590000000000002,4.4326,0.21120000000000005,15.9994,0.0,0.0,0.0,74.4,12.6,1.0,0.6,1.182,1.0,6.0,0.0,1.5469968,0.6000000000000001,0.0,3.8449999999999998,200.0,10.0,1.6800000000000002,1.88,1.19,1.4,0.8954865800354732,0.85,221,1,48,7.164664593027466,17.989991531429308,1.1202399622067594,0.44691951022241466,0.0
BaCeO3,mp-4900,GGA Static,2.4505,0.0009389999999999676,3.2,-0.338381,3.2,1.04,6.66,1.0,2.032858,2.2992,7.54,0.5,4.3999999999999995,6.0,7.0,249.0,2.4,0.04166666666666667,4.6,-0.337442,1.1687999999999998,269.20000000000005,9.8,87.0,6.0,3.0,1314.0,113.24594000000002,0.8032113561415081,0.19,1.2000000000000002,5.6240000000000006,811.0,1.6800000000000002,414.0,4.0,4.0,0.6,6.0,5.0,446.71000000000004,4.0,3.0,36.0,2.2399999999999998,3.44,0.4,58.0,14.0,1.9200000000000002,0.6016000000000001,1263.12,23.520000000000003,0.4166666666666667,0.0,6.0,1.21,6.48,1.254,0.48,64.0,1071.15,5.2,4.0,0.881,2.0,18.4,1.6800000000000002,3.9004000000000003,65.08804,0.48,5.107960632294611,119.4,6.83084,16.25136,1.9,2.428,2.0,4.0,90.15,16.0,0.00143,2.4,64.0,2.0,0.7200000000000002,16.0,0.672,2.05,1.08,0.0,4.6,0.0,1.15,1.49,1.5499999999999998,0.00143,3.4099,503.0,2.15,2.0,0.02674,14.0,13.0,1.0,1.0,0.6308,0.02674,0.92,0.48,56.99999999999999,2.7755540000000005,0.22259,223.0,1.9200000000000002,0.8208,1.8594,4.4699,0.09440000000000004,15.9994,0.0,0.0,0.0,66.47999999999999,10.6,1.0,0.6,1.164,1.0,6.0,0.0,3.0635568,0.3400000000000001,0.0,4.035,159.0,10.0,1.9200000000000002,1.47,0.87,1.4,0.894007251984754,0.6214285714285714,167,3,24,6.267612682632582,17.24445509320209,0.8218984282375164,0.39859242768634984,0.4510190270874883
CsTmBr3,mp-1206103,GGA Static,0.0,0.0,3.0,-0.28312,3.0,0.8,9.32,0.0,4.109999999999999,2.376,7.59,0.22388059701492538,4.800000000000001,7.0,8.0,112.0,3.0,0.44776119402985076,5.0,-0.28312,0.9312,129.4,10.0,95.0,7.0,3.0,1140.0,61.0108,0.6918673786849375,0.16,1.2000000000000002,5.609999999999999,764.0,2.4000000000000004,191.0,6.0,5.0,0.6,7.0,7.0,583.51,6.0,3.0,35.519999999999996,2.06,2.96,0.4,69.0,16.0,0.9600000000000002,0.41728,600.336,12.959999999999999,0.13432835820895522,0.0,7.0,1.82,7.199999999999999,1.6580000000000001,0.48,64.0,1818.15,5.6,2.0,0.659,1.0,35.9,2.4000000000000004,1.9752999999999998,108.310328,0.48,5.023247535502732,101.80000000000001,5.89708,18.048000000000002,0.804,2.092,1.0,6.0,331.95,17.0,1.87,2.18,64.0,1.8,0.7200000000000002,17.0,0.4920000000000001,2.04,0.77,0.0,5.0,0.32000000000000006,1.02,1.82,1.4500000000000002,3.12,15.438,376.0,2.6,1.0,0.122,14.0,1.0,1.0,1.0,0.3638,0.122,0.473,0.94,65.4,6.958,2.092,179.0,2.4000000000000004,0.7968000000000002,2.302,4.4326,0.2552,79.904,0.0,0.0,0.0,43.68000000000001,11.0,1.0,1.15,1.446,1.0,6.0,0.0,3.9528,0.8,0.0,3.1099999999999994,115.0,10.0,2.6399999999999997,1.88,0.88,1.96,0.9560880421677261,0.4489795918367347,127,4,16,5.104492140721854,35.23436485480939,0.6538125692110719,0.42786311564115986,0.0
TbSiO3,mp-1187364,GGA Static,0.0,0.0,4.0,-0.256311,4.0,1.4000000000000001,8.23,0.0,2.112858,1.7304000000000002,7.54,0.42424242424242425,4.8,6.0,7.0,249.0,2.8,0.0,5.0,-0.256311,0.9072,317.6,10.0,87.0,6.0,3.0,1314.0,145.06994,0.7456133690005962,0.18,1.4,6.098,745.0,1.2000000000000002,384.22,3.0,4.0,0.8,6.0,4.0,697.1100000000001,3.0,2.0,17.840000000000003,2.12,3.44,0.2,65.0,13.0,1.2000000000000002,0.8255999999999999,1428.2400000000002,17.76,0.30303030303030304,0.0,6.0,1.21,4.0,1.042,0.31999999999999995,64.0,1683.15,6.0,4.0,1.09,3.0,148.0,1.2000000000000002,4.1851,47.001808000000004,0.32000000000000006,5.792786720932162,95.6,6.90682,7.537680000000001,2.62,2.6279999999999997,3.0,4.0,90.15,16.0,0.00143,3.1,64.0,2.0,0.6399999999999999,16.0,0.396,1.77,1.2,1.0,5.0,0.0,0.4,1.21,1.15,0.00143,3.4099,569.0,1.75,2.0,0.02674,14.0,5.0,1.0,1.0,0.73,0.02674,0.92,0.48,73.6,12.403554,0.22259,176.0,1.44,0.5760000000000001,1.3410000000000002,4.1852,0.2568,15.9994,0.0,0.0,0.0,37.92,13.0,1.0,0.6,0.978,1.0,6.0,0.0,15.258578399999998,0.8099999999999999,0.0,3.4250000000000003,112.0,10.0,1.44,0.923,1.1,1.4,0.65704362107854,0.7857142857142858,221,1,96,7.5300946211894875,10.364855389111414,0.5931373312037035,0.4469195102224146,0.0
SrTcO3,mp-1188414,GGA Static,0.0,0.0,5.78,-0.270262,5.78,1.556,11.5,5.0,2.8088580000000003,2.1792,7.54,0.4444444444444444,4.3999999999999995,7.0,7.0,249.0,2.4,0.18518518518518517,5.4,-0.270262,0.9672,317.6,9.0,87.0,6.0,2.0,1314.0,162.84594,0.7877573323062756,0.21,1.0,5.724,765.0,1.2000000000000002,660.0,5.0,4.0,0.6,6.0,5.0,730.3100000000001,4.0,2.0,27.120000000000005,2.19,3.44,0.4,43.0,14.0,1.44,1.4256000000000002,1590.48,15.600000000000001,0.37037037037037035,0.0,6.0,1.21,5.52,1.1480000000000001,0.48,64.0,2445.15,5.4,3.0,0.963,2.0,50.6,1.3599999999999999,5.0115,46.70508,0.48,5.45264213802932,108.0,6.4158599999999995,8.97936,1.72,2.654,2.0,4.0,90.15,16.0,0.00143,2.0,64.0,2.0,0.4,16.0,0.516,1.71,1.13,0.0,5.0,0.0,0.79,1.32,1.4,0.00143,3.4099,549.0,2.0,2.0,0.02674,14.0,14.0,1.0,1.0,0.654,0.02674,0.92,0.48,64.39999999999999,6.593554000000001,0.22259,212.0,1.9200000000000002,0.7343999999999999,1.451,3.3588,0.1431999999999999,15.9994,0.0,0.0,0.0,52.8,11.4,1.0,0.6,1.1340000000000001,1.0,6.0,0.0,7.6451568000000005,0.53,0.0,2.745,148.0,10.0,1.9200000000000002,1.44,0.645,1.4,0.9819967034571123,0.46071428571428574,62,5,8,6.242943348453748,12.427860599018548,0.7488119458753609,0.39853656039880186,0.06844822270018443
YRhO3,mp-1207629,GGA Static,1.1799999999999997,0.0,5.78,-0.239422,5.78,1.7560000000000002,12.4,8.0,3.3748580000000006,1.8216,7.54,0.39999999999999997,4.199999999999999,9.0,7.0,249.0,2.4,0.3,6.0,-0.239422,0.8111999999999999,345.20000000000005,8.2,87.0,6.0,2.0,1314.0,173.24594000000002,0.7083205926780534,0.242,1.4,6.022,714.0,1.6800000000000002,493.0,6.0,4.0,0.6,6.0,4.0,839.9100000000001,5.0,1.0,24.720000000000002,1.91,3.44,0.4,45.0,13.0,1.44,1.1712,1783.2,16.32,0.3,0.0,6.0,1.21,4.800000000000001,1.096,0.48,64.0,2239.15,5.6000000000000005,3.0,1.12,3.0,150.0,1.2000000000000002,4.966,47.96191,0.48,5.698995918515678,100.6,6.44828,7.13136,2.62,2.6719999999999997,1.0,5.0,90.15,16.0,0.00143,3.19,64.0,1.8,0.48,16.0,0.48000000000000004,1.6400000000000001,1.41,1.0,4.6,0.32000000000000006,0.81,1.21,1.25,0.00143,3.4099,600.0,1.85,1.0,0.02674,14.0,14.0,1.0,1.0,0.6604000000000001,0.02674,0.92,0.48,66.39999999999999,6.713554,0.22259,179.0,1.9200000000000002,0.6936,1.371,3.4043,0.13679999999999992,15.9994,0.0,0.0,0.0,43.92,12.0,1.0,0.6,1.032,1.0,6.0,0.0,7.7891568,0.3999999999999999,0.0,2.475,115.0,10.0,2.16,1.019,0.665,1.4,0.8283250865328127,0.47500000000000003,62,5,8,6.981031080392759,11.408433003358589,0.656520579401084,0.41649643903900085,0.0883413298194301
